Area_Name	Year	Group_Name	Cases_Convicted	Cases_Reported
Tamil Nadu	2007	Sati Prevention Act	0	0
Tripura	2007	Sati Prevention Act	0	0
Uttar Pradesh	2007	Sati Prevention Act	0	0
Uttarakhand	2007	Sati Prevention Act	0	0
West Bengal	2007	Sati Prevention Act	0	0
Andaman & Nicobar Islands	2008	Sati Prevention Act	0	0
Andhra Pradesh	2008	Sati Prevention Act	0	0
Arunachal Pradesh	2008	Sati Prevention Act	0	0
Assam	2008	Sati Prevention Act	0	0
Bihar	2008	Sati Prevention Act	0	0
Chandigarh	2008	Sati Prevention Act	0	0
Chhattisgarh	2008	Sati Prevention Act	0	0
Dadra & Nagar Haveli	2008	Sati Prevention Act	0	0
Daman & Diu	2008	Sati Prevention Act	0	0
Delhi	2008	Sati Prevention Act	0	0
Goa	2008	Sati Prevention Act	0	0
Gujarat	2008	Sati Prevention Act	0	0
Haryana	2008	Sati Prevention Act	0	0
Himachal Pradesh	2008	Sati Prevention Act	0	0
Jammu & Kashmir	2008	Sati Prevention Act	0	0
Jharkhand	2008	Sati Prevention Act	0	0
Karnataka	2008	Sati Prevention Act	0	0
Kerala	2008	Sati Prevention Act	0	0
Lakshadweep	2008	Sati Prevention Act	0	0
Madhya Pradesh	2008	Sati Prevention Act	0	0
Maharashtra	2008	Sati Prevention Act	0	0
Manipur	2008	Sati Prevention Act	0	0
Meghalaya	2008	Sati Prevention Act	0	0
Mizoram	2008	Sati Prevention Act	0	0
Nagaland	2008	Sati Prevention Act	0	0
Odisha	2008	Sati Prevention Act	0	0
Puducherry	2008	Sati Prevention Act	0	0
Punjab	2008	Sati Prevention Act	0	0
Rajasthan	2008	Sati Prevention Act	0	1
Sikkim	2008	Sati Prevention Act	0	0
Tamil Nadu	2008	Sati Prevention Act	0	0
Tripura	2008	Sati Prevention Act	0	0
Uttar Pradesh	2008	Sati Prevention Act	0	0
Uttarakhand	2008	Sati Prevention Act	0	0
West Bengal	2008	Sati Prevention Act	0	0
Andaman & Nicobar Islands	2009	Sati Prevention Act	0	0
Andhra Pradesh	2009	Sati Prevention Act	0	0
Arunachal Pradesh	2009	Sati Prevention Act	0	0
Assam	2009	Sati Prevention Act	0	0
Bihar	2009	Sati Prevention Act	0	0
Chandigarh	2009	Sati Prevention Act	0	0
Chhattisgarh	2009	Sati Prevention Act	1	1
Dadra & Nagar Haveli	2009	Sati Prevention Act	0	0
Daman & Diu	2009	Sati Prevention Act	0	0
Delhi	2009	Sati Prevention Act	0	0
Goa	2009	Sati Prevention Act	0	0
Gujarat	2009	Sati Prevention Act	0	0
Haryana	2009	Sati Prevention Act	0	0
Himachal Pradesh	2009	Sati Prevention Act	0	0
Jammu & Kashmir	2009	Sati Prevention Act	0	0
Jharkhand	2009	Sati Prevention Act	0	0
Karnataka	2009	Sati Prevention Act	0	0
Kerala	2009	Sati Prevention Act	0	0
Lakshadweep	2009	Sati Prevention Act	0	0
Madhya Pradesh	2009	Sati Prevention Act	0	0
Maharashtra	2009	Sati Prevention Act	0	0
Manipur	2009	Sati Prevention Act	0	0
Meghalaya	2009	Sati Prevention Act	0	0
Mizoram	2009	Sati Prevention Act	0	0
Nagaland	2009	Sati Prevention Act	0	0
Odisha	2009	Sati Prevention Act	0	0
Puducherry	2009	Sati Prevention Act	0	0
Punjab	2009	Sati Prevention Act	0	0
Rajasthan	2009	Sati Prevention Act	0	1
Sikkim	2009	Sati Prevention Act	0	0
Tamil Nadu	2009	Sati Prevention Act	0	0
Tripura	2009	Sati Prevention Act	0	0
Uttar Pradesh	2009	Sati Prevention Act	0	0
Uttarakhand	2009	Sati Prevention Act	0	0
West Bengal	2009	Sati Prevention Act	0	0
Andaman & Nicobar Islands	2010	Sati Prevention Act	0	0
Andhra Pradesh	2010	Sati Prevention Act	0	0
Arunachal Pradesh	2010	Sati Prevention Act	0	0
Assam	2010	Sati Prevention Act	0	0
Bihar	2010	Sati Prevention Act	0	0
Chandigarh	2010	Sati Prevention Act	0	0
Chhattisgarh	2010	Sati Prevention Act	0	0
Dadra & Nagar Haveli	2010	Sati Prevention Act	0	0
Daman & Diu	2010	Sati Prevention Act	0	0
Delhi	2010	Sati Prevention Act	0	0
Goa	2010	Sati Prevention Act	0	0
Gujarat	2010	Sati Prevention Act	0	0
Haryana	2010	Sati Prevention Act	0	0
Himachal Pradesh	2010	Sati Prevention Act	0	0
Jammu & Kashmir	2010	Sati Prevention Act	0	0
Jharkhand	2010	Sati Prevention Act	0	0
Karnataka	2010	Sati Prevention Act	0	0
Kerala	2010	Sati Prevention Act	0	0
Lakshadweep	2010	Sati Prevention Act	0	0
Madhya Pradesh	2010	Sati Prevention Act	0	0
Maharashtra	2010	Sati Prevention Act	0	0
Manipur	2010	Sati Prevention Act	0	0
Meghalaya	2010	Sati Prevention Act	0	0
Mizoram	2010	Sati Prevention Act	0	0
Nagaland	2010	Sati Prevention Act	0	0
Odisha	2010	Sati Prevention Act	0	0
Puducherry	2010	Sati Prevention Act	0	0
Punjab	2010	Sati Prevention Act	0	0
Rajasthan	2010	Sati Prevention Act	0	1
Sikkim	2010	Sati Prevention Act	0	0
Tamil Nadu	2010	Sati Prevention Act	0	0
Tripura	2010	Sati Prevention Act	0	0
Uttar Pradesh	2010	Sati Prevention Act	0	0
Uttarakhand	2010	Sati Prevention Act	0	0
West Bengal	2010	Sati Prevention Act	0	0
Andaman & Nicobar Islands	2001	Total Crime Against Women	0	34
Andhra Pradesh	2001	Total Crime Against Women	4765	16477
Arunachal Pradesh	2001	Total Crime Against Women	36	180
Assam	2001	Total Crime Against Women	302	4243
Bihar	2001	Total Crime Against Women	768	5356
Chandigarh	2001	Total Crime Against Women	28	150
Chhattisgarh	2001	Total Crime Against Women	619	3989
Dadra & Nagar Haveli	2001	Total Crime Against Women	2	19
Daman & Diu	2001	Total Crime Against Women	0	10
Delhi	2001	Total Crime Against Women	813	2291
Goa	2001	Total Crime Against Women	89	83
Gujarat	2001	Total Crime Against Women	147	5805
Haryana	2001	Total Crime Against Women	745	3393
Himachal Pradesh	2001	Total Crime Against Women	65	890
Jammu & Kashmir	2001	Total Crime Against Women	103	1656
Jharkhand	2001	Total Crime Against Women	319	2229
Karnataka	2001	Total Crime Against Women	1438	6002
Kerala	2001	Total Crime Against Women	265	5450
Lakshadweep	2001	Total Crime Against Women	0	0
Madhya Pradesh	2001	Total Crime Against Women	2960	14549
Maharashtra	2001	Total Crime Against Women	659	12524
Manipur	2001	Total Crime Against Women	8	112
Meghalaya	2001	Total Crime Against Women	2	66
Mizoram	2001	Total Crime Against Women	89	126
Nagaland	2001	Total Crime Against Women	4	30
Odisha	2001	Total Crime Against Women	499	5357
Puducherry	2001	Total Crime Against Women	68	119
Punjab	2001	Total Crime Against Women	242	2361
Rajasthan	2001	Total Crime Against Women	2187	12175
Sikkim	2001	Total Crime Against Women	2	24
Tamil Nadu	2001	Total Crime Against Women	7225	10111
Tripura	2001	Total Crime Against Women	33	438
Uttar Pradesh	2001	Total Crime Against Women	6690	20227
Uttarakhand	2001	Total Crime Against Women	326	749
West Bengal	2001	Total Crime Against Women	282	6570
Andaman & Nicobar Islands	2002	Total Crime Against Women	4	27
Andhra Pradesh	2002	Total Crime Against Women	5212	18880
Arunachal Pradesh	2002	Total Crime Against Women	11	159
Assam	2002	Total Crime Against Women	320	5092
Bihar	2002	Total Crime Against Women	593	5743
Chandigarh	2002	Total Crime Against Women	29	189
Chhattisgarh	2002	Total Crime Against Women	1649	3538
Dadra & Nagar Haveli	2002	Total Crime Against Women	2	15
Daman & Diu	2002	Total Crime Against Women	0	8
Delhi	2002	Total Crime Against Women	265	2216
Goa	2002	Total Crime Against Women	45	76
Gujarat	2002	Total Crime Against Women	196	5373
Haryana	2002	Total Crime Against Women	1581	4385
Himachal Pradesh	2002	Total Crime Against Women	57	838
Jammu & Kashmir	2002	Total Crime Against Women	152	2016
Jharkhand	2002	Total Crime Against Women	400	2490
Karnataka	2002	Total Crime Against Women	1385	6170
Kerala	2002	Total Crime Against Women	266	5829
Lakshadweep	2002	Total Crime Against Women	1	2
Madhya Pradesh	2002	Total Crime Against Women	2605	15260
Maharashtra	2002	Total Crime Against Women	679	11322
Manipur	2002	Total Crime Against Women	7	170
Meghalaya	2002	Total Crime Against Women	5	71
Mizoram	2002	Total Crime Against Women	48	154
Nagaland	2002	Total Crime Against Women	8	26
Odisha	2002	Total Crime Against Women	423	4779
Puducherry	2002	Total Crime Against Women	52	141
Punjab	2002	Total Crime Against Women	450	2295
Rajasthan	2002	Total Crime Against Women	2622	12049
Sikkim	2002	Total Crime Against Women	12	28
Tamil Nadu	2002	Total Crime Against Women	6231	9798
Tripura	2002	Total Crime Against Women	46	536
Uttar Pradesh	2002	Total Crime Against Women	7030	15647
Uttarakhand	2002	Total Crime Against Women	258	870
West Bengal	2002	Total Crime Against Women	805	6842
Andaman & Nicobar Islands	2003	Total Crime Against Women	3	22
Andhra Pradesh	2003	Total Crime Against Women	3613	18382
Arunachal Pradesh	2003	Total Crime Against Women	4	139
Assam	2003	Total Crime Against Women	342	5312
Bihar	2003	Total Crime Against Women	643	5900
Chandigarh	2003	Total Crime Against Women	23	159
Chhattisgarh	2003	Total Crime Against Women	711	3336
Dadra & Nagar Haveli	2003	Total Crime Against Women	2	13
Daman & Diu	2003	Total Crime Against Women	0	10
Delhi	2003	Total Crime Against Women	322	3282
Goa	2003	Total Crime Against Women	35	121
Gujarat	2003	Total Crime Against Women	155	5735
Haryana	2003	Total Crime Against Women	1495	4170
Himachal Pradesh	2003	Total Crime Against Women	77	729
Jammu & Kashmir	2003	Total Crime Against Women	197	2164
Jharkhand	2003	Total Crime Against Women	357	2488
Karnataka	2003	Total Crime Against Women	1422	5834
Kerala	2003	Total Crime Against Women	362	5653
Lakshadweep	2003	Total Crime Against Women	1	4
Madhya Pradesh	2003	Total Crime Against Women	3488	14547
Maharashtra	2003	Total Crime Against Women	697	11273
Manipur	2003	Total Crime Against Women	2	137
Meghalaya	2003	Total Crime Against Women	5	69
Mizoram	2003	Total Crime Against Women	67	147
Nagaland	2003	Total Crime Against Women	9	25
Odisha	2003	Total Crime Against Women	516	4946
Puducherry	2003	Total Crime Against Women	29	121
Punjab	2003	Total Crime Against Women	488	2375
Rajasthan	2003	Total Crime Against Women	2062	11812
Sikkim	2003	Total Crime Against Women	9	37
Tamil Nadu	2003	Total Crime Against Women	3920	8888
Tripura	2003	Total Crime Against Women	80	537
Uttar Pradesh	2003	Total Crime Against Women	6322	12840
Uttarakhand	2003	Total Crime Against Women	313	886
West Bengal	2003	Total Crime Against Women	434	8508
Andaman & Nicobar Islands	2004	Total Crime Against Women	8	27
Andhra Pradesh	2004	Total Crime Against Women	3326	18921
Arunachal Pradesh	2004	Total Crime Against Women	11	148
Assam	2004	Total Crime Against Women	427	5700
Bihar	2004	Total Crime Against Women	530	8091
Chandigarh	2004	Total Crime Against Women	16	188
Chhattisgarh	2004	Total Crime Against Women	924	3763
Dadra & Nagar Haveli	2004	Total Crime Against Women	0	22
Daman & Diu	2004	Total Crime Against Women	0	7
Delhi	2004	Total Crime Against Women	694	3677
Goa	2004	Total Crime Against Women	29	132
Gujarat	2004	Total Crime Against Women	215	6211
Haryana	2004	Total Crime Against Women	1276	4276
Himachal Pradesh	2004	Total Crime Against Women	70	823
Jammu & Kashmir	2004	Total Crime Against Women	160	2208
Jharkhand	2004	Total Crime Against Women	357	2490
Karnataka	2004	Total Crime Against Women	1366	5423
Kerala	2004	Total Crime Against Women	477	6483
Lakshadweep	2004	Total Crime Against Women	1	1
Madhya Pradesh	2004	Total Crime Against Women	3518	15203
Maharashtra	2004	Total Crime Against Women	631	12169
Manipur	2004	Total Crime Against Women	0	134
Meghalaya	2004	Total Crime Against Women	4	113
Mizoram	2004	Total Crime Against Women	182	91
Nagaland	2004	Total Crime Against Women	78	30
Odisha	2004	Total Crime Against Women	482	5239
Puducherry	2004	Total Crime Against Women	25	110
Punjab	2004	Total Crime Against Women	466	1955
Rajasthan	2004	Total Crime Against Women	2480	13127
Sikkim	2004	Total Crime Against Women	4	49
Tamil Nadu	2004	Total Crime Against Women	4889	9332
Tripura	2004	Total Crime Against Women	85	670
Uttar Pradesh	2004	Total Crime Against Women	6518	15485
Uttarakhand	2004	Total Crime Against Women	266	988
West Bengal	2004	Total Crime Against Women	384	11047
Andaman & Nicobar Islands	2005	Total Crime Against Women	1	22
Andhra Pradesh	2005	Total Crime Against Women	5353	20819
Arunachal Pradesh	2005	Total Crime Against Women	38	150
Assam	2005	Total Crime Against Women	524	6027
Bihar	2005	Total Crime Against Women	626	6019
Chandigarh	2005	Total Crime Against Women	12	205
Chhattisgarh	2005	Total Crime Against Women	1085	3599
Dadra & Nagar Haveli	2005	Total Crime Against Women	0	24
Daman & Diu	2005	Total Crime Against Women	0	10
Delhi	2005	Total Crime Against Women	473	4351
Goa	2005	Total Crime Against Women	47	121
Gujarat	2005	Total Crime Against Women	345	6343
Haryana	2005	Total Crime Against Women	741	4161
Himachal Pradesh	2005	Total Crime Against Women	73	793
Jammu & Kashmir	2005	Total Crime Against Women	104	2144
Jharkhand	2005	Total Crime Against Women	475	2544
Karnataka	2005	Total Crime Against Women	1238	6057
Kerala	2005	Total Crime Against Women	461	6762
Lakshadweep	2005	Total Crime Against Women	0	0
Madhya Pradesh	2005	Total Crime Against Women	3301	14529
Maharashtra	2005	Total Crime Against Women	616	13370
Manipur	2005	Total Crime Against Women	0	140
Meghalaya	2005	Total Crime Against Women	4	131
Mizoram	2005	Total Crime Against Women	29	95
Nagaland	2005	Total Crime Against Women	34	37
Odisha	2005	Total Crime Against Women	377	6249
Puducherry	2005	Total Crime Against Women	36	127
Punjab	2005	Total Crime Against Women	224	1969
Rajasthan	2005	Total Crime Against Women	2383	11657
Sikkim	2005	Total Crime Against Women	6	62
Tamil Nadu	2005	Total Crime Against Women	4630	8648
Tripura	2005	Total Crime Against Women	111	840
Uttar Pradesh	2005	Total Crime Against Women	6484	14875
Uttarakhand	2005	Total Crime Against Women	183	786
West Bengal	2005	Total Crime Against Women	812	11887
Andaman & Nicobar Islands	2006	Total Crime Against Women	1	36
Andhra Pradesh	2006	Total Crime Against Women	3579	21484
Arunachal Pradesh	2006	Total Crime Against Women	16	168
Assam	2006	Total Crime Against Women	692	6801
Bihar	2006	Total Crime Against Women	801	6740
Chandigarh	2006	Total Crime Against Women	24	224
Chhattisgarh	2006	Total Crime Against Women	881	3757
Dadra & Nagar Haveli	2006	Total Crime Against Women	2	32
Daman & Diu	2006	Total Crime Against Women	1	9
Delhi	2006	Total Crime Against Women	565	4544
Goa	2006	Total Crime Against Women	29	96
Gujarat	2006	Total Crime Against Women	276	7279
Haryana	2006	Total Crime Against Women	791	4617
Himachal Pradesh	2006	Total Crime Against Women	69	792
Jammu & Kashmir	2006	Total Crime Against Women	170	2432
Jharkhand	2006	Total Crime Against Women	629	2979
Karnataka	2006	Total Crime Against Women	716	6084
Kerala	2006	Total Crime Against Women	617	7554
Lakshadweep	2006	Total Crime Against Women	0	1
Madhya Pradesh	2006	Total Crime Against Women	3705	14321
Maharashtra	2006	Total Crime Against Women	584	14452
Manipur	2006	Total Crime Against Women	3	171
Meghalaya	2006	Total Crime Against Women	7	176
Mizoram	2006	Total Crime Against Women	209	125
Nagaland	2006	Total Crime Against Women	26	43
Odisha	2006	Total Crime Against Women	535	6825
Puducherry	2006	Total Crime Against Women	35	149
Punjab	2006	Total Crime Against Women	276	2242
Rajasthan	2006	Total Crime Against Women	2719	12934
Sikkim	2006	Total Crime Against Women	3	47
Tamil Nadu	2006	Total Crime Against Women	2923	6489
Tripura	2006	Total Crime Against Women	106	964
Uttar Pradesh	2006	Total Crime Against Women	6800	16375
Uttarakhand	2006	Total Crime Against Women	207	1038
West Bengal	2006	Total Crime Against Women	1001	12785
Andaman & Nicobar Islands	2007	Total Crime Against Women	3	56
Andhra Pradesh	2007	Total Crime Against Women	3911	24738
Arunachal Pradesh	2007	Total Crime Against Women	16	185
Assam	2007	Total Crime Against Women	821	6844
Bihar	2007	Total Crime Against Women	764	7548
Chandigarh	2007	Total Crime Against Women	28	230
Chhattisgarh	2007	Total Crime Against Women	580	3775
Dadra & Nagar Haveli	2007	Total Crime Against Women	1	18
Daman & Diu	2007	Total Crime Against Women	1	11
Delhi	2007	Total Crime Against Women	646	4804
Goa	2007	Total Crime Against Women	10	80
Gujarat	2007	Total Crime Against Women	298	8260
Haryana	2007	Total Crime Against Women	636	4645
Himachal Pradesh	2007	Total Crime Against Women	53	1018
Jammu & Kashmir	2007	Total Crime Against Women	123	2521
Jharkhand	2007	Total Crime Against Women	829	3317
Karnataka	2007	Total Crime Against Women	685	6569
Kerala	2007	Total Crime Against Women	470	7837
Lakshadweep	2007	Total Crime Against Women	0	5
Madhya Pradesh	2007	Total Crime Against Women	3737	15370
Maharashtra	2007	Total Crime Against Women	597	14924
Manipur	2007	Total Crime Against Women	1	188
Meghalaya	2007	Total Crime Against Women	16	172
Mizoram	2007	Total Crime Against Women	84	151
Nagaland	2007	Total Crime Against Women	38	32
Odisha	2007	Total Crime Against Women	547	7304
Puducherry	2007	Total Crime Against Women	32	179
Punjab	2007	Total Crime Against Women	274	2694
Rajasthan	2007	Total Crime Against Women	2446	14270
Sikkim	2007	Total Crime Against Women	2	55
Tamil Nadu	2007	Total Crime Against Women	2116	7811
Tripura	2007	Total Crime Against Women	133	1067
Uttar Pradesh	2007	Total Crime Against Women	6918	20993
Uttarakhand	2007	Total Crime Against Women	329	1097
West Bengal	2007	Total Crime Against Women	467	16544
Andaman & Nicobar Islands	2009	Total Crime Against Women	2	92
Andhra Pradesh	2009	Total Crime Against Women	2668	25569
Arunachal Pradesh	2009	Total Crime Against Women	25	164
Assam	2009	Total Crime Against Women	622	9721
Bihar	2009	Total Crime Against Women	788	8803
Chandigarh	2009	Total Crime Against Women	43	150
Chhattisgarh	2009	Total Crime Against Women	669	4002
Dadra & Nagar Haveli	2009	Total Crime Against Women	3	20
Daman & Diu	2009	Total Crime Against Women	0	13
Delhi	2009	Total Crime Against Women	623	4251
Goa	2009	Total Crime Against Women	20	164
Gujarat	2009	Total Crime Against Women	236	8009
Haryana	2009	Total Crime Against Women	851	5312
Himachal Pradesh	2009	Total Crime Against Women	65	954
Jammu & Kashmir	2009	Total Crime Against Women	207	2624
Jharkhand	2009	Total Crime Against Women	1076	3021
Karnataka	2009	Total Crime Against Women	368	7852
Kerala	2009	Total Crime Against Women	664	8049
Lakshadweep	2009	Total Crime Against Women	0	1
Madhya Pradesh	2009	Total Crime Against Women	3657	15827
